,relative_humidity_2m
23040,87.658424
23041,91.47809
23042,94.03003
23043,96.664276
23044,98.46684
23045,97.55964
23046,93.72843
23047,91.74003
23048,86.84958
23049,82.508865
23050,75.88497
23051,70.923
23052,63.115303
23053,54.36369
23054,50.467278
23055,47.578026
23056,46.020386
23057,45.822945
23058,59.59108
23059,74.02185
23060,68.983345
23061,73.43037
23062,74.259
23063,76.59624
23064,87.640976
23065,93.749084
23066,95.48742
23067,95.77635
23068,93.73301
23069,94.594696
23070,92.85604
23071,90.87179
23072,86.27065
23073,79.25403
23074,72.01357
23075,65.492874
23076,62.973434
23077,58.365067
23078,58.582066
23079,59.60194
23080,57.905632
23081,59.48651
23082,65.09568
23083,69.40877
23084,71.41856
23085,73.99882
23086,77.66
23087,84.56426
23088,87.16832
23089,89.02516
23090,89.55285
23091,86.84958
23092,86.31881
23093,86.05218
23094,85.79126
23095,85.8012
23096,83.50527
23097,82.508865
23098,77.23343
23099,71.65797
23100,63.55027
23101,59.10992
23102,59.394993
23103,60.217022
23104,100.0
23105,100.0
23106,96.44059
23107,97.31389
23108,96.71108
23109,95.25992
23110,95.829124
23111,95.23717
23112,95.82301
23113,96.70251
23114,97.29385
23115,97.29585
23116,97.59314
23117,98.18736
23118,98.4846
23119,97.29787
23120,93.26108
23121,81.420654
23122,73.77845
23123,67.11033
23124,63.31058
23125,60.862637
23126,58.967
23127,60.664894
23128,57.73638
23129,61.027084
23130,74.22106
23131,79.14238
23132,83.2165
23133,83.6858
23134,85.16919
23135,86.96464
23136,88.53918
23137,89.86594
23138,94.35006
23139,95.79977
23140,96.384796
23141,96.38209
23142,95.49743
23143,92.62502
23144,86.385796
23145,78.961136
23146,73.569336
23147,71.250404
23148,71.0415
23149,63.3969
23150,60.10656
23151,58.87926
23152,56.907444
23153,62.361294
23154,78.27753
23155,80.805405
23156,79.34231
23157,83.17054
23158,83.41932
23159,87.77125
23160,94.106094
23161,93.53849
23162,91.575966
23163,91.021904
23164,89.92729
23165,86.70332
23166,91.56078
23167,93.53379
23168,94.39956
23169,89.963135
23170,86.56065
23171,78.16253
23172,84.20888
23173,88.98379
23174,90.59275
23175,100.0
23176,100.0
23177,100.0
23178,100.0
23179,100.0
23180,95.24941
23181,96.4142
23182,100.0
23183,100.0
23184,97.289856
23185,100.0
23186,100.0
23187,100.0
23188,100.0
23189,100.0
23190,100.0
23191,100.0
23192,100.0
23193,100.0
23194,97.89043
23195,81.40175
23196,58.266323
23197,52.674004
23198,49.543106
23199,49.85467
23200,49.68565
23201,49.180954
23202,56.009716
23203,60.668213
23204,65.77413
23205,71.67356
23206,75.18425
23207,79.630905
23208,83.36224
23209,86.74708
23210,90.57289
23211,93.414444
23212,94.869194
23213,96.3469
23214,96.64303
23215,94.29157
23216,84.75108
23217,76.7577
23218,66.55685
23219,57.39214
23220,62.20045
23221,56.276894
23222,55.60645
23223,52.636333
23224,52.160366
23225,54.052006
23226,74.27053
23227,75.60915
23228,72.52306
23229,76.26891
23230,80.7746
23231,82.51488
23232,80.01523
23233,84.25515
23234,84.98243
23235,89.24619
23236,92.59002
23237,94.60864
23238,96.369965
23239,92.606186
23240,82.55073
23241,73.711044
23242,66.52431
23243,64.79009
23244,63.386143
23245,58.80961
23246,56.094578
23247,56.094578
23248,55.86184
23249,62.805435
23250,72.5063
23251,76.78108
23252,84.7288
23253,100.0
23254,100.0
23255,100.0
23256,96.70004
23257,100.0
23258,100.0
23259,100.0
23260,100.0
23261,100.0
23262,100.0
23263,100.0
23264,100.0
23265,100.0
23266,100.0
23267,100.0
23268,96.420815
23269,100.0
23270,92.19561
23271,87.814224
23272,100.0
23273,100.0
23274,100.0
23275,100.0
23276,100.0
23277,100.0
23278,100.0
23279,100.0
23280,97.583244
23281,100.0
23282,96.98711
23283,96.39684
23284,97.28375
23285,96.986
23286,100.0
23287,100.0
23288,100.0
23289,95.8137
23290,92.675766
23291,82.88166
23292,73.56085
23293,67.39652
23294,62.889652
23295,73.11063
23296,79.990746
23297,84.43369
23298,85.97845
23299,88.850624
23300,89.37582
23301,88.82686
23302,87.22687
23303,88.01887
23304,91.551636
23305,92.38733
23306,93.79923
23307,95.81529
23308,96.10612
23309,97.577835
23310,97.58236
23311,96.40216
23312,95.82606
23313,89.64204
23314,80.91701
23315,69.096504
23316,67.652664
23317,58.95096
23318,56.494
23319,55.40849
23320,56.219055
23321,58.536198
23322,64.79009
23323,71.270386
23324,76.331116
23325,80.60406
23326,84.60165
23327,87.728035
23328,91.24034
23329,93.20688
23330,95.50575
23331,96.67669
23332,97.56782
23333,98.1675
23334,98.46858
23335,94.325096
23336,85.60175
23337,75.95571
23338,69.096504
23339,65.33832
23340,62.791355
23341,58.88109
23342,57.53502
23343,57.903717
23344,57.311176
23345,64.14651
23346,70.44655
23347,70.044846
23348,76.46253
23349,79.7937
23350,76.84923
23351,75.37797
23352,85.12285
23353,86.67533
23354,87.19089
23355,89.05637
23356,91.24667
23357,91.24667
23358,93.49359
23359,92.651794
23360,96.12193
23361,100.0
23362,93.002716
23363,92.7365
23364,97.00053
23365,100.0
23366,95.00517
23367,100.0
23368,100.0
23369,100.0
23370,100.0
23371,100.0
23372,95.258125
23373,100.0
23374,96.70742
23375,97.888824
23376,95.82606
23377,94.959206
23378,95.81679
23379,95.810616
23380,95.2249
23381,95.21608
23382,97.278694
23383,100.0
23384,96.41151
23385,90.488144
23386,76.704956
23387,72.02223
23388,85.76113
23389,67.74164
23390,77.68683
23391,69.68297
23392,69.56993
23393,71.33378
23394,91.27185
23395,92.6598
23396,94.9462
23397,96.7013
23398,94.94064
23399,95.221375
23400,93.50545
23401,92.657135
23402,92.6598
23403,93.22911
23404,93.80147
23405,94.94809
23406,97.28682
23407,93.79013
23408,86.66132
23409,77.76335
23410,72.627975
23411,69.077354
23412,65.84116
23413,59.009068
23414,56.656364
23415,55.359715
23416,55.689934
23417,58.52451
23418,77.93469
23419,77.501755
23420,71.11438
23421,75.018585
23422,75.88497
23423,82.07415
23424,87.71936
23425,91.805626
23426,96.09747
23427,98.17642
23428,94.642296
23429,93.77877
23430,92.641106
23431,90.97007
23432,87.99343
23433,80.89768
23434,76.91754
23435,69.34732
23436,66.01584
23437,60.512928
23438,56.12249
23439,68.88427
23440,67.51415
23441,64.58054
23442,79.70658
23443,80.99405
23444,81.4081
23445,82.84061
23446,86.94636
23447,89.88404
23448,94.36459
23449,94.0715
23450,97.580536
23451,98.17982
23452,94.06715
23453,92.35691
23454,91.23403
23455,89.31128
23456,86.385796
23457,84.07777
23458,79.91009
23459,73.76161
23460,74.648
23461,65.01054
23462,60.154068
23463,57.83149
23464,57.606236
23465,68.018486
23466,76.631096
23467,77.39794
23468,72.601814
23469,82.61027
23470,82.8465
23471,85.12285
23472,90.188225
23473,95.25293
23474,97.59491
23475,96.4142
23476,95.53386
23477,94.372826
23478,93.2242
23479,91.5364
23480,88.01039
23481,89.66046
23482,86.75444
23483,76.84173
23484,91.35921
23485,79.83415
23486,64.157104
23487,60.941345
23488,76.42909
23489,76.849266
23490,86.35541
23491,90.268425
23492,88.35889
23493,88.0653
23494,94.685356
23495,95.836815
23496,97.895905
23497,100.0
23498,100.0
23499,100.0
23500,100.0
23501,100.0
23502,97.59223
23503,97.59491
23504,96.714714
23505,94.140396
23506,87.57324
23507,76.615814
23508,67.98913
23509,65.47322
23510,67.78108
23511,72.63161
23512,66.91019
23513,81.336105
23514,87.09631
23515,88.07369
23516,100.0
23517,100.0
23518,100.0
23519,100.0
23520,97.3039
23521,96.71352
23522,97.00164
23523,97.29187
23524,97.28682
23525,97.87856
23526,97.87535
23527,95.805954
23528,90.97007
23529,81.326004
23530,73.01592
23531,66.40227
23532,63.24577
23533,62.019268
23534,57.511246
23535,56.68732
23536,57.180058
23537,58.92768
23538,71.36758
23539,72.19094
23540,76.38535
23541,75.1936
23542,80.102554
23543,86.115555
23544,89.851425
23545,92.62502
23546,94.624504
23547,94.62256
23548,93.17953
23549,90.36799
23550,90.37148
23551,89.55662
23552,81.5454
23553,75.24191
23554,72.61927
23555,67.4744
23556,64.87421
23557,57.168137
23558,55.72828
23559,55.188587
23560,55.519497
23561,58.419136
23562,70.07248
23563,70.223946
23564,71.83521
23565,73.77825
23566,82.799446
23567,87.172844
23568,85.89514
23569,90.6911
23570,92.635765
23571,92.913185
23572,90.6643
23573,90.38185
23574,89.56033
23575,87.95089
23576,84.06676
23577,78.92603
23578,78.03213
23579,71.99561
23580,76.22842
23581,68.416534
23582,66.157295
23583,66.91433
23584,73.77006
23585,72.5185
23586,79.08687
23587,85.19487
23588,89.40221
23589,91.01863
23590,92.40662
23591,94.091
23592,88.80703
23593,90.45062
23594,93.24143
23595,87.99343
23596,90.983086
23597,93.500725
23598,95.22837
23599,93.231575
23600,86.202614
23601,80.209236
23602,75.33022
23603,68.44564
23604,62.10792
23605,61.31322
23606,58.212204
23607,60.00563
23608,67.75152
23609,68.65328
23610,73.711044
23611,78.961136
23612,83.612816
23613,85.909904
23614,87.20889
23615,89.068054
23616,92.379074
23617,91.81743
23618,91.81451
23619,90.983086
23620,90.986305
23621,88.26389
23622,89.887665
23623,90.72781
23624,87.503174
23625,81.66407
23626,73.13638
23627,67.51415
23628,64.339584
23629,58.082848
23630,55.556076
23631,53.94666
23632,53.79217
23633,55.913094
23634,69.10447
23635,69.048615
23636,75.26605
23637,77.06336
23638,78.87675
23639,89.341736
23640,93.50545
23641,95.80755
23642,96.68777
23643,95.50908
23644,93.76738
23645,92.91058
23646,90.94401
23647,87.95089
23648,81.29431
23649,76.60544
23650,74.84493
23651,70.7875
23652,66.89421
23653,58.815903
23654,62.67431
23655,63.647194
23656,64.22665
23657,64.83211
23658,80.407104
23659,85.490654
23660,87.5383
23661,86.19778
23662,89.0836
23663,88.79113
23664,89.86594
23665,95.519005
23666,97.584145
23667,96.99047
23668,95.52066
23669,94.06715
23670,92.635765
23671,92.35968
23672,89.60502
23673,80.86541
23674,78.250534
23675,83.6858
23676,67.7219
23677,65.400665
23678,62.667534
23679,61.21461
23680,64.63329
23681,72.19873
23682,81.342354
23683,84.97668
23684,85.71654
23685,85.96868
23686,88.85851
23687,93.25616
23688,95.82764
23689,95.53551
23690,92.10781
23691,92.10211
23692,90.43351
23693,89.88404
23694,90.43351
23695,90.45062
23696,83.14747
23697,76.04184
23698,71.46
23699,67.583496
23700,62.98761
23701,59.46579
23702,57.208958
23703,55.40858
23704,56.006935
23705,72.2951
23706,81.73736
23707,90.59943
23708,89.76639
23709,93.01034
23710,92.71019
23711,94.40979
23712,95.560074
23713,96.13904
23714,97.30693
23715,97.01052
23716,95.26337
23717,98.49026
23718,98.78784
23719,95.251205
23720,85.44025
23721,76.75826
23722,73.22195
23723,66.686104
23724,61.75799
23725,57.372444
23726,55.919914
23727,55.736923
23728,65.34561
23729,67.957756
23730,80.27604
23731,83.193504
23732,92.43672
23733,92.4395
23734,94.13826
23735,99.69766
23736,94.98318
23737,100.0
23738,95.55846
23739,100.0
23740,100.0
23741,100.0
23742,100.0
23743,100.0
23744,100.0
23745,100.0
23746,100.0
23747,100.0
23748,81.07067
23749,81.35494
23750,94.428085
23751,100.0
23752,95.007
23753,93.30979
23754,92.46674
23755,93.54793
23756,95.844475
23757,97.009415
23758,100.0
23759,100.0
23760,99.08626
23761,100.0
23762,98.18056
23763,100.0
23764,100.0
23765,100.0
23766,100.0
23767,100.0
23768,100.0
23769,100.0
23770,96.12478
23771,88.082085
23772,74.35641
23773,63.765167
23774,64.46673
23775,70.995995
23776,67.64283
23777,71.17795
23778,81.92669
23779,86.73585
23780,91.037994
23781,92.97732
23782,93.263504
23783,93.81054
23784,95.81679
23785,94.372826
23786,92.09925
23787,92.09639
23788,93.510185
23789,96.988235
23790,97.28375
23791,93.79468
23792,86.96464
23793,80.209236
23794,73.569336
23795,68.338806
23796,66.994675
23797,61.192204
23798,56.831257
23799,53.55951
23800,53.40661
23801,54.859646
23802,64.92674
23803,68.54656
23804,72.395966
23805,70.37613
23806,77.47228
23807,81.03101
23808,83.52803
23809,87.401436
23810,90.378395
23811,93.19198
23812,95.50575
23813,95.219574
23814,92.93121
23815,90.70782
23816,87.7453
23817,82.887505
23818,77.19119
23819,71.98764
23820,72.29659
23821,80.52079
23822,83.75828
23823,83.285095
23824,81.07067
23825,84.03493
23826,88.940994
23827,89.977425
23828,89.67885
23829,91.30633
23830,94.40157
23831,97.30289
23832,97.29082
23833,100.0
23834,98.78836
23835,98.18798
23836,100.0
23837,100.0
23838,100.0
23839,100.0
23840,90.44379
23841,92.45036
23842,89.46222
23843,81.77543
23844,71.70599
23845,87.33836
23846,86.8052
23847,81.81235
23848,79.36295
23849,81.01326
23850,82.9517
23851,88.061066
23852,90.74774
23853,93.53379
23854,94.10178
23855,92.40662
23856,93.8083
23857,93.2242
23858,92.92867
23859,91.518074
23860,90.684425
23861,90.13191
23862,90.684425
23863,89.052475
23864,83.57896
23865,74.81233
23866,70.73247
23867,63.234783
23868,66.18794
23869,61.447254
23870,56.428387
23871,81.29832
23872,75.68818
23873,76.0886
23874,84.9611
23875,91.85871
23876,89.38714
23877,92.41757
23878,95.836815
23879,97.59584
23880,96.41283
23881,95.54045
23882,97.29691
23883,95.24591
23884,92.94918
23885,92.09925
23886,91.81743
23887,90.15662
23888,85.38448
23889,80.91701
23890,75.38616
23891,73.64535
23892,68.48097
23893,62.497643
23894,59.946873
23895,90.34767
23896,84.5511
23897,86.8282
23898,91.35611
23899,97.01273
23900,97.9006
23901,97.60921
23902,98.19411
23903,98.788765
23904,97.01163
23905,98.19546
23906,99.09243
23907,99.393
23908,99.696526
23909,91.52727
23910,95.82451
23911,93.226654
23912,92.68107
23913,88.33014
23914,89.69718
23915,89.72277
23916,82.26806
23917,82.5066
23918,75.71184
23919,75.45781
23920,80.07762
23921,79.820694
23922,84.723526
23923,89.686195
23924,92.99004
23925,95.55192
23926,97.301926
23927,98.190025
23928,99.09243
23929,97.6003
23930,97.59938
23931,97.59851
23932,97.59672
23933,97.29889
23934,96.70742
23935,95.54045
23936,91.021904
23937,87.262695
23938,87.831314
23939,77.553406
23940,72.99849
23941,90.80389
23942,81.057915
23943,76.856865
23944,78.49396
23945,88.13229
23946,89.977425
23947,90.474556
23948,93.24143
23949,95.52397
23950,96.4142
23951,100.0
23952,97.89198
23953,97.59314
23954,97.88567
23955,100.0
23956,100.0
23957,100.0
23958,100.0
23959,100.0
23960,99.69515
23961,100.0
23962,100.0
23963,91.841064
23964,91.31882
23965,89.70451
23966,90.00234
23967,85.23583
23968,88.37122
23969,91.3375
23970,92.16182
23971,95.55028
23972,96.416824
23973,97.29691
23974,97.89043
23975,98.487434
23976,96.99496
23977,96.40088
23978,96.98711
23979,96.68777
23980,98.17714
23981,96.982605
23982,97.278694
23983,94.35424
23984,89.32651
23985,84.60697
23986,81.1526
23987,73.78689
23988,64.82161
23989,61.769085
23990,56.855183
23991,66.77954
23992,72.13714
23993,77.72353
23994,89.122314
23995,100.0
23996,100.0
23997,100.0
23998,97.587746
23999,98.18324
24000,97.89198
24001,100.0
24002,100.0
24003,97.886475
24004,98.48515
24005,98.78558
24006,98.78518
24007,98.485725
24008,96.41151
24009,92.133484
24010,80.50768
24011,71.9434
24012,66.849976
24013,61.947598
24014,59.774452
24015,59.53353
24016,78.40136
24017,84.01853
24018,91.108315
24019,94.997856
24020,92.7181
24021,92.40383
24022,93.79923
24023,95.52562
24024,96.99717
24025,100.0
24026,100.0
24027,100.0
24028,100.0
24029,100.0
24030,100.0
24031,100.0
24032,100.0
24033,100.0
24034,100.0
24035,97.040215
24036,89.73371
24037,85.8104
24038,87.831314
24039,94.14253
24040,89.686195
24041,100.0
24042,100.0
24043,100.0
24044,100.0
24045,100.0
24046,100.0
24047,98.18662
24048,98.18531
24049,98.4846
24050,98.4846
24051,98.48403
24052,98.18324
24053,97.884094
24054,98.18324
24055,97.29082
24056,95.53386
24057,92.119255
24058,88.56757
24059,83.65215
24060,79.21106
24061,79.00317
24062,78.30097
24063,76.23618
24064,77.83675
24065,80.94274
24066,86.75444
24067,87.23136
24068,88.82686
24069,92.68372
24070,94.66779
24071,94.095314
24072,96.12337
24073,96.70982
24074,100.0
24075,100.0
24076,100.0
24077,100.0
24078,98.18324
24079,96.99271
24080,94.38722
24081,86.73124
24082,79.543655
24083,71.5049
24084,66.86002
24085,63.17172
24086,58.18605
24087,88.44057
24088,87.31618
24089,85.23583
24090,93.57598
24091,96.130516
24092,94.38722
24093,95.53715
24094,96.70742
24095,98.190025
24096,97.891174
24097,98.4897
24098,98.487434
24099,98.78648
24100,98.48403
24101,97.29082
24102,96.11475
24103,94.095314
24104,92.4011
24105,88.862495
24106,85.99307
24107,78.64785
24108,73.12778
24109,79.52998
24110,70.98807
24111,68.63588
24112,76.10418
24113,78.88087
24114,86.21223
24115,96.11908
24116,96.695175
24117,95.8137
24118,96.99047
24119,98.18397
24120,98.485725
24121,98.4846
24122,99.085915
24123,99.0866
24124,98.78558
24125,97.88567
24126,96.99271
24127,95.821434
24128,92.68372
24129,87.29394
24130,80.805405
24131,68.43594
24132,89.97385
24133,78.5223
24134,69.7674
24135,73.86238
24136,79.35608
24137,79.867775
24138,88.0863
24139,90.223206
24140,100.0
24141,95.82606
24142,96.40883
24143,96.991585
24144,96.99828
24145,97.8896
24146,98.18798
24147,98.78558
24148,100.0
24149,100.0
24150,100.0
24151,96.70371
24152,93.82182
24153,86.7683
24154,83.9911
24155,71.62114
24156,66.59523
24157,65.16699
24158,61.657833
24159,58.978596
24160,59.797375
24161,68.72251
24162,74.088486
24163,78.83173
24164,85.46041
24165,91.037994
24166,95.836815
24167,96.71108
24168,98.1934
24169,98.79103
24170,99.39369
24171,97.300865
24172,94.96105
24173,94.095314
24174,93.52201
24175,91.002495
24176,86.45235
24177,82.41114
24178,76.74307
24179,75.65665
24180,71.75055
24181,64.375015
24182,61.34867
24183,59.991512
24184,60.68233
24185,62.96587
24186,75.23609
24187,83.48165
24188,86.0271
24189,90.258
24190,92.43127
24191,94.968445
24192,97.29889
24193,96.71108
24194,93.81508
24195,93.24143
24196,91.8352
24197,91.00577
24198,90.18475
24199,89.1107
24200,87.25823
24201,88.36709
24202,81.31723
24203,67.75114
24204,64.26309
24205,61.52513
24206,59.21741
24207,59.625553
24208,79.50648
24209,80.32171
24210,91.65728
24211,93.57598
24212,91.31569
24213,94.38722
24214,100.0
24215,97.29283
24216,99.092064
24217,99.393
24218,98.78696
24219,96.41151
24220,94.95179
24221,96.4142
24222,98.18871
24223,97.29585
24224,96.416824
24225,89.69718
24226,82.26806
24227,74.85156
24228,62.95499
24229,63.1285
24230,60.98623
24231,61.7358
24232,82.00616
24233,88.92926
24234,91.61528
24235,100.0
24236,100.0
24237,100.0
24238,100.0
24239,100.0
24240,98.48628
24241,98.489136
24242,97.89043
24243,98.48856
24244,95.52893
24245,100.0
24246,100.0
24247,96.70742
24248,92.69168
24249,86.5466
24250,73.44598
24251,100.0
24252,88.49326
24253,79.149284
24254,82.28009
24255,77.59755
24256,73.954315
24257,77.48697
24258,84.22518
24259,89.94883
24260,92.97988
24261,94.10825
24262,95.54208
24263,97.29787
24264,96.70371
24265,97.89043
24266,98.487434
24267,98.489136
24268,97.29691
24269,95.82451
24270,94.37492
24271,90.999275
24272,86.45235
24273,82.91087
24274,76.74307
24275,69.239586
24276,67.533966
24277,62.645706
24278,61.41378
24279,59.228947
24280,67.535225
24281,76.205
24282,89.70815
